Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
2017,Intentional self-harm,25-29,SWE,Female,32,351552.5,Sweden
2017,Intentional self-harm,3,SWE,Female,0,58504,Sweden
2017,Intentional self-harm,30-34,SWE,Female,28,316406.5,Sweden
2017,Intentional self-harm,35-39,SWE,Female,18,304188.5,Sweden
2017,Intentional self-harm,4,SWE,Female,0,58488,Sweden
2017,Intentional self-harm,40-44,SWE,Female,22,316717.5,Sweden
2017,Intentional self-harm,45-49,SWE,Female,26,324268.5,Sweden
2017,Intentional self-harm,9-May,SWE,Female,0,294573,Sweden
2017,Intentional self-harm,50-54,SWE,Female,30,331791.5,Sweden
2017,Intentional self-harm,55-59,SWE,Female,28,289657.5,Sweden
2017,Intentional self-harm,60-64,SWE,Female,35,281838.5,Sweden
2017,Intentional self-harm,65-69,SWE,Female,23,287150,Sweden
2017,Intentional self-harm,70-74,SWE,Female,19,279766,Sweden
2017,Intentional self-harm,75-79,SWE,Female,10,193586,Sweden
2017,Intentional self-harm,80-84,SWE,Female,13,140991,Sweden
2017,Intentional self-harm,85-89,SWE,Female,10,101010.5,Sweden
2017,Intentional self-harm,90-94,SWE,Female,9,51743.5,Sweden
2017,Intentional self-harm,95+,SWE,Female,3,16487,Sweden
2017,Intentional self-harm,All,SWE,Female,348,5009693,Sweden
2017,Intentional self-harm,Unknown,SWE,Female,0,0,Sweden
2017,Intentional self-harm,0,SWE,Male,0,60452,Sweden
2017,Intentional self-harm,1,SWE,Male,0,61941.5,Sweden
2017,Intentional self-harm,14-Oct,SWE,Male,3,293913,Sweden
2017,Intentional self-harm,15-19,SWE,Male,23,281318.5,Sweden
2017,Intentional self-harm,2,SWE,Male,0,62037.5,Sweden
2017,Intentional self-harm,20-24,SWE,Male,62,325278,Sweden
2017,Intentional self-harm,25-29,SWE,Male,71,371292.5,Sweden
2017,Intentional self-harm,3,SWE,Male,0,62101.5,Sweden
2017,Intentional self-harm,30-34,SWE,Male,56,335428,Sweden
2017,Intentional self-harm,35-39,SWE,Male,49,318566.5,Sweden
2017,Intentional self-harm,4,SWE,Male,0,62086,Sweden
2017,Intentional self-harm,40-44,SWE,Male,64,328028,Sweden
2017,Intentional self-harm,45-49,SWE,Male,58,333565.5,Sweden
2017,Intentional self-harm,9-May,SWE,Male,0,311943.5,Sweden
2017,Intentional self-harm,50-54,SWE,Male,69,343200.5,Sweden
2017,Intentional self-harm,55-59,SWE,Male,79,294358.5,Sweden
2017,Intentional self-harm,60-64,SWE,Male,50,281726,Sweden
2017,Intentional self-harm,65-69,SWE,Male,67,279679,Sweden
2017,Intentional self-harm,70-74,SWE,Male,66,268431.5,Sweden
2017,Intentional self-harm,75-79,SWE,Male,36,173107,Sweden
2017,Intentional self-harm,80-84,SWE,Male,45,108584.5,Sweden
2017,Intentional self-harm,85-89,SWE,Male,26,61944.5,Sweden
2017,Intentional self-harm,90-94,SWE,Male,16,23898.5,Sweden
2017,Intentional self-harm,95+,SWE,Male,1,5122.5,Sweden
2017,Intentional self-harm,All,SWE,Male,841,5048004.5,Sweden
2017,Intentional self-harm,Unknown,SWE,Male,0,0,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,0,SWE,Female,0,57366.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,1,SWE,Female,0,58330,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,14-Oct,SWE,Female,0,277863.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,15-19,SWE,Female,0,255906.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,2,SWE,Female,0,58235.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,20-24,SWE,Female,0,303271,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,25-29,SWE,Female,0,351552.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,3,SWE,Female,0,58504,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,30-34,SWE,Female,0,316406.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,35-39,SWE,Female,2,304188.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,4,SWE,Female,0,58488,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,40-44,SWE,Female,0,316717.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,45-49,SWE,Female,1,324268.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,9-May,SWE,Female,0,294573,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,50-54,SWE,Female,6,331791.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,55-59,SWE,Female,7,289657.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,60-64,SWE,Female,11,281838.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,65-69,SWE,Female,20,287150,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,70-74,SWE,Female,5,279766,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,75-79,SWE,Female,4,193586,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,80-84,SWE,Female,5,140991,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,85-89,SWE,Female,2,101010.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,90-94,SWE,Female,3,51743.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,95+,SWE,Female,0,16487,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,All,SWE,Female,66,5009693,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,Unknown,SWE,Female,0,0,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,0,SWE,Male,0,60452,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,1,SWE,Male,0,61941.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,14-Oct,SWE,Male,0,293913,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,15-19,SWE,Male,0,281318.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,2,SWE,Male,0,62037.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,20-24,SWE,Male,2,325278,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,25-29,SWE,Male,0,371292.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,3,SWE,Male,0,62101.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,30-34,SWE,Male,1,335428,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,35-39,SWE,Male,1,318566.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,4,SWE,Male,0,62086,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,40-44,SWE,Male,8,328028,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,45-49,SWE,Male,4,333565.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,9-May,SWE,Male,0,311943.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,50-54,SWE,Male,12,343200.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,55-59,SWE,Male,16,294358.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,60-64,SWE,Male,28,281726,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,65-69,SWE,Male,36,279679,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,70-74,SWE,Male,31,268431.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,75-79,SWE,Male,15,173107,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,80-84,SWE,Male,17,108584.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,85-89,SWE,Male,9,61944.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,90-94,SWE,Male,2,23898.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,95+,SWE,Male,3,5122.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,All,SWE,Male,185,5048004.5,Sweden
2017,Mental and behavioural disorders due to psychoactive substance use,Unknown,SWE,Male,0,0,Sweden
2018,Intentional self-harm,0,SWE,Female,0,56761,Sweden
2018,Intentional self-harm,1,SWE,Female,0,58616.5,Sweden
2018,Intentional self-harm,14-Oct,SWE,Female,4,285504.5,Sweden
2018,Intentional self-harm,15-19,SWE,Female,20,262243.5,Sweden
2018,Intentional self-harm,2,SWE,Female,0,59143.5,Sweden
2018,Intentional self-harm,20-24,SWE,Female,28,291904.5,Sweden
2018,Intentional self-harm,25-29,SWE,Female,37,358504.5,Sweden
2018,Intentional self-harm,3,SWE,Female,0,59012.5,Sweden
2018,Intentional self-harm,30-34,SWE,Female,25,328822,Sweden
2018,Intentional self-harm,35-39,SWE,Female,16,309378,Sweden
2018,Intentional self-harm,4,SWE,Female,0,59297,Sweden
2018,Intentional self-harm,40-44,SWE,Female,24,313472.5,Sweden
2018,Intentional self-harm,45-49,SWE,Female,35,324233.5,Sweden
2018,Intentional self-harm,9-May,SWE,Female,0,299116.5,Sweden
2018,Intentional self-harm,50-54,SWE,Female,35,337213.5,Sweden
2018,Intentional self-harm,55-59,SWE,Female,47,293471,Sweden
2018,Intentional self-harm,60-64,SWE,Female,20,282393,Sweden
2018,Intentional self-harm,65-69,SWE,Female,26,280798,Sweden
2018,Intentional self-harm,70-74,SWE,Female,16,286185.5,Sweden
2018,Intentional self-harm,75-79,SWE,Female,17,203918,Sweden
2018,Intentional self-harm,80-84,SWE,Female,17,144095,Sweden
2018,Intentional self-harm,85-89,SWE,Female,8,100122.5,Sweden
2018,Intentional self-harm,90-94,SWE,Female,5,51846,Sweden
2018,Intentional self-harm,95+,SWE,Female,2,16611,Sweden
2018,Intentional self-harm,All,SWE,Female,382,5062663.5,Sweden
2018,Intentional self-harm,Unknown,SWE,Female,0,0,Sweden
2018,Intentional self-harm,0,SWE,Male,0,59965.5,Sweden
2018,Intentional self-harm,1,SWE,Male,0,61752,Sweden
2018,Intentional self-harm,14-Oct,SWE,Male,5,302601,Sweden
2018,Intentional self-harm,15-19,SWE,Male,23,289932,Sweden
2018,Intentional self-harm,2,SWE,Male,0,62809.5,Sweden
2018,Intentional self-harm,20-24,SWE,Male,66,315351.5,Sweden
2018,Intentional self-harm,25-29,SWE,Male,72,379158,Sweden
2018,Intentional self-harm,3,SWE,Male,0,62927.5,Sweden
2018,Intentional self-harm,30-34,SWE,Male,75,347495,Sweden
2018,Intentional self-harm,35-39,SWE,Male,58,324778,Sweden
2018,Intentional self-harm,4,SWE,Male,0,62986,Sweden
2018,Intentional self-harm,40-44,SWE,Male,67,325283,Sweden
2018,Intentional self-harm,45-49,SWE,Male,51,333274.5,Sweden
2018,Intentional self-harm,9-May,SWE,Male,0,316710,Sweden
2018,Intentional self-harm,50-54,SWE,Male,85,348361,Sweden
2018,Intentional self-harm,55-59,SWE,Male,81,299319.5,Sweden
2018,Intentional self-harm,60-64,SWE,Male,73,282493.5,Sweden
2018,Intentional self-harm,65-69,SWE,Male,60,274053.5,Sweden
2018,Intentional self-harm,70-74,SWE,Male,61,273880.5,Sweden
2018,Intentional self-harm,75-79,SWE,Male,39,184691.5,Sweden
2018,Intentional self-harm,80-84,SWE,Male,29,112729,Sweden
2018,Intentional self-harm,85-89,SWE,Male,28,62611.5,Sweden
2018,Intentional self-harm,90-94,SWE,Male,10,24137.5,Sweden
2018,Intentional self-harm,95+,SWE,Male,3,5249,Sweden
2018,Intentional self-harm,All,SWE,Male,886,5112550,Sweden
2018,Intentional self-harm,Unknown,SWE,Male,0,0,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,0,SWE,Female,0,56761,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,1,SWE,Female,0,58616.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,SWE,Female,0,285504.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,SWE,Female,0,262243.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,2,SWE,Female,0,59143.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,SWE,Female,1,291904.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,SWE,Female,0,358504.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,3,SWE,Female,0,59012.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,SWE,Female,0,328822,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,SWE,Female,1,309378,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,4,SWE,Female,0,59297,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,SWE,Female,2,313472.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,45-49,SWE,Female,3,324233.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,9-May,SWE,Female,0,299116.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,50-54,SWE,Female,4,337213.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,55-59,SWE,Female,4,293471,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,60-64,SWE,Female,7,282393,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,65-69,SWE,Female,12,280798,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,70-74,SWE,Female,10,286185.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,75-79,SWE,Female,5,203918,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,80-84,SWE,Female,5,144095,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,85-89,SWE,Female,3,100122.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,90-94,SWE,Female,1,51846,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,95+,SWE,Female,0,16611,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,All,SWE,Female,58,5062663.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,SWE,Female,0,0,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,0,SWE,Male,0,59965.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,1,SWE,Male,0,61752,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,SWE,Male,0,302601,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,SWE,Male,0,289932,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,2,SWE,Male,0,62809.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,SWE,Male,1,315351.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,SWE,Male,2,379158,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,3,SWE,Male,0,62927.5,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,SWE,Male,3,347495,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,SWE,Male,6,324778,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,4,SWE,Male,0,62986,Sweden
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,SWE,Male,5,325283,Sweden
